0,0.488888888889
1,-0.0215517241379
2,0.267326732673
3,0.00961538461538
4,0.0
5,0.0
6,0.0
7,0.0
8,-0.142857142857
9,-0.288088642659
10,
11,
12,
13,-0.0221238938053
14,0.0
15,-0.142259414226
16,0.0
17,
18,
19,
20,
21,-0.0239234449761
22,0.0769230769231
23,0.0959595959596
24,-0.0358744394619
25,-0.0859728506787
26,0.0
27,-0.232673267327
28,-0.156626506024
29,-0.0155642023346
30,0.0
31,0.113861386139
32,0.0
33,0.118942731278
34,0.0
35,0.0
36,0.0207612456747
37,-0.236286919831
38,-0.0217391304348
39,0.557768924303
40,0.0
41,0.0
42,-0.0785340314136
43,-0.168874172185
44,-0.217391304348
45,0.0
46,0.206666666667
47,0.0
48,
49,
50,
51,
52,
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,-0.173633440514
59,-0.0484429065744
60,0.0
61,0.0
62,0.0
63,0.240343347639
64,0.0
65,-0.00671140939597
66,0.181818181818
67,0.0360655737705
68,0.165289256198
69,0.0498220640569
70,
71,
72,
73,
74,
75,
76,
77,
78,
79,
80,
81,
82,
83,
84,0.0
85,0.593984962406
86,-0.112676056338
87,-0.0460251046025
88,0.0
89,0.042735042735
90,0.09
91,0.039603960396
92,0.0
93,-0.38
94,-0.219081272085
95,0.345238095238
96,0.0
97,-0.00892857142857
98,0.276041666667
99,-0.324894514768
100,0.48951048951
101,0.0242718446602
102,-0.0304347826087
103,0.0193236714976
104,0.0
105,-0.0599078341014
106,0.0
107,0.0837696335079
108,0.60447761194
109,0.0232558139535
110,-0.186813186813
111,0.360824742268
112,0.0615384615385
113,-0.239543726236
114,0.0
115,-0.106451612903
116,0.127572016461
117,0.0
118,0.0
119,0.0
120,0.2
121,-0.230769230769
122,-0.28664495114
123,0.00510204081633
124,-0.215053763441
125,0.0
126,0.0
127,-0.0821917808219
128,0.0
129,0.497297297297
130,-0.107296137339
131,0.88785046729
132,-0.0247933884298
133,0.0
134,-0.35
135,-0.239130434783
136,0.0
137,0.0
138,0.020202020202
139,0.0
140,0.466666666667
141,-0.0680628272251
142,0.0
143,-0.0744336569579
144,0.0
145,0.122641509434
146,0.152173913043
147,0.0537634408602
148,-0.0338164251208
149,-0.224576271186
150,
151,-0.149193548387
152,0.00531914893617
153,0.208053691275
154,0.140127388535
155,0.0307692307692
156,0.0
157,-0.210909090909
158,-0.115151515152
159,-0.18064516129
160,0.0
161,-0.150485436893
162,0.0
163,-0.108870967742
164,-0.013698630137
165,0.0
166,0.278301886792
167,0.0
168,0.0743801652893
169,-0.241496598639
170,-0.0048309178744
171,0.0
172,0.0
173,0.0
174,-0.442906574394
175,0.142857142857
